"ColorName","ColorId","ColorHex"
"Deusa do Pêssego","49080","#E9C9B2"
"Deusa do Pêssego","49080","#E9C9B2"
"Travertino","263831","#DFC6B0"
"Rota do Deserto","233642","#E7C4A6"
"Coral Real","101005","#E1BCA7"
"Essência de Café","233369","#D8BCAA"
"Amarelado Doce","101010","#E7B794"
"Calor do Deserto","52526","#E1B7A3"
"Pêra Silvestre","101003","#EAB696"
"Vitamina de Frutas","233039","#DBB6A6"
"Trigo Dourado","48597","#E6B580"
"Trigo Dourado","48597","#E6B580"
"Flor de Lótus","49064","#E5B4A3"
"Biscoito de Maisena","233727","#E3B383"
"Toque de Centeio","233445","#CCB19F"
"Muffin","101006","#D6A78A"
"Muffin","101006","#D6A78A"
"Pasta de Amendoim","101011","#E0A678"
"Melão Perfumado","52527","#D9A387"
"Panela de Barro","233661","#D09D6E"
"Manhã do Deserto","52499","#DC9C86"
"Outono Quente","100998","#D8967B"
"Recanto Sertanejo","233466","#CF966E"
"Sombra de Cedro","100990","#CC907B"
"Sombra de Cedro","100990","#CC907B"
"Batida de Amendoim","233450","#AF907B"
"Batida de Amendoim","233450","#AF907B"
"Caminho de Aceráceas","265798","#D08E61"
"Canto Barroco","233658","#BF8E63"
"Velho-Oeste","233042","#B48D7C"
"Bronzeado Dourado","101012","#D48B4C"
"Terra Prometida","233196","#C2886B"
"Terra do Fogo","259320","#CD8161"
"Peça de Teatro","233051","#AF7F6B"
"Extremo Sul","52528","#C2794F"
"Extremo Sul","52528","#C2794F"
"Doce de Leite Mineiro","233394","#BB7546"
"Creme de Amendoim","233666","#A17247"
"Cappuccino","263808","#9E7043"
"Cappuccino","263808","#9E7043"
"Âmbar Terroso","52495","#B86C51"
"Pote de Argila","49068","#AD6C55"
"Pote de Argila","49068","#AD6C55"
"Laranja Pequim","52512","#BE6B44"
"Caixa de Chá","233066","#AE684A"
"Jóia Barroca","101013","#AE6830"
"Cobre Suave","53110","#976856"
"Cobre Suave","53110","#976856"
"Licor de Chocolate","101007","#A4673C"
"Chá da Índia","52549","#B4662F"
"Moeda de Cobre","52522","#AE6335"
"Moringa de Barro","233072","#A55E43"
"Tutu de Feijão","233400","#A25D2C"
"Cerâmica Mineira","233284","#A75B34"
"Castanha Espanhola","52227","#8F5833"
"Ferrugem","73885","#AE562D"
"Beira do Píer","233280","#8E5637"
"Cocada Queimada","233479","#8A5631"
"Licor de Café","49706","#70563E"
"Vermelho Oleiro","100991","#9A5238"
"Árvore da Montanha","233705","#735237"
"Delícia de Chocolate","233118","#7A4D3A"
"Delícia de Chocolate","233118","#7A4D3A"
"Inflamável Ardência","52496","#994C33"
"Verão Siciliano","100814","#8B4C3F"
"Árvore de Outono","233026","#864833"
"Tempero Forte","52182","#874531"
"Tempero Forte","52182","#874531"
"Casa na Árvore","233022","#794532"
"Tijolo Vermelho","49627","#724232"
"Pêssego Quente","52572","#F3DEC8"
"Pêssego Quente","52572","#F3DEC8"
"Vanilla","532160","#F6D7A7"
"Amarelo Canário","532243","#F8D380"
"Areia","532185","#DCCBB5"
"Areia","532185","#DCCBB5"
"Areia","532185","#DCCBB5"
"Areia","639476","#D6C8B2"
"Creme","532182","#E2BE8B"
"Topázio Claro","48596","#E9BD8E"
"Topázio Claro","48596","#E9BD8E"
"Cromo Suave","532159","#E5B77F"
"Amarelo Demarcação","627580","#EEB34C"
"Amarelo","532157","#FCA400"
"Amarelo - Padrão Wandepoxy","532287","#FDA300"
"Ocre Colonial","532176","#D7A261"
"Mangaba","532237","#DC9C50"
"Amarelo Trator","532161","#E1900F"
"Sopro da Manhã","234149","#FAEBD1"
"Caminho da Vitória","234338","#F4EAD1"
"Branco Concha","259152","#F5E9D4"
"Amêndoa Açucarada","264773","#F4E9D4"
"Convite de Casamento","233955","#FAE8D1"
"Marfim Palácio","49546","#F6E8CF"
"Creme Uniforme","49538","#F5E8D2"
"Baby Day","49134","#F6E7CD"
"Leite de Coco","52583","#F4E7CE"
"Lírio da Páscoa","49545","#F3E7CE"
"Trigo","52589","#F5E6D1"
"Amarelo Bibelô","234006","#F6E5D0"
"Primeira Luz","48329","#F5E5C7"
"Marfim Fresco","52603","#F3E5CE"
"Sossego da Manhã","234154","#FBE3BD"
"Suco de Cajá","233965","#FEE1BC"
"Leveza do Campo","233965","#FEE1BC"
"Creme de Maracujá","52584","#F5E1BE"
"Encontro Feliz","233815","#F6E0C9"
"Canto do Pássaro","234223","#FEDFA1"
"Geléia de Cupuaçu","234263","#F9DFAD"
"Enaltecer","101035","#FADEAE"
"Renascer","52617","#FADEAA"
"Pêssego Quente","52572","#F3DEC8"
"Pêssego Quente","52572","#F3DEC8"
"Fragrância Natural","234152","#F2DEBE"
"Toque de Néctar","76616","#FBDCAE"
"Simpatia","233820","#F8DCBB"
"Pêssego com Chantilly","48331","#FADBAF"
"Estrela Cadente","48339","#FADAA1"
"Luz na Janela","234166","#FFD997"
"Bolo de Laranja","233968","#FAD9AF"
"Bolsa de Praia","233768","#F5D6B5"
"Manhã de Domingo","234270","#FAD587"
"Raio de Luz","52629","#F8D483"
"Raio de Luz","52629","#F8D483"
"Delícia de Milho","234169","#FBD388"
"Delícia de Milho","234169","#FBD388"
"Torta de Maracujá","233932","#FDD29B"
"Pêssego Ralo","52586","#FFD090"
"Sorvete de Milho","233780","#FFCF95"
"Dia Dourado","52619","#FFCF73"
"Ipê Florido","234176","#FFCF6E"
"Pêra Madura","100716","#FFCE7D"
"Gengibre com Mel","233775","#F6CEA2"
"Mousse de Manga","73076","#F2C89B"
"Chá do Oriente","233876","#EFC89B"
"Picolé de Tangerina","233841","#FDC582"
"Crepúsculo Dourado","233655","#F3C49B"
"Presença do Rei","234035","#F4C272"
"Estrela Diurna","52592","#F1C184"
"Relva da Pradaria","52611","#EFC076"
"Banco de Areia","233779","#EEBF8B"
"Afresco Romano","52202","#FBBD71"
"Dourado Quente","52612","#F1BC59"
"Del Sol","48342","#FCBB58"
"Água Ardente","234053","#FFBA35"
"Ouro Real","52211","#FFBA1F"
"Manga Tropical","52201","#FDBA61"
"Amarelo Glorioso","52593","#F3BA6F"
"Solário","234052","#FBB847"
"Caravela Dourada","233887","#FBB758"
"Molho de Mostarda*","234187","#F5B700"
"Molho de Mostarda","234187","#F5B700"
"Amarelo Fabuloso","234187","#F5B700"
"Rapadura Nordestina","234039","#EAB45D"
"Tempero de Casa","233790","#F7B260"
"Fiesta","52207","#FFAF3E"
"Sol Dourado*","100722","#F8AF1C"
"Sol Dourado*","100722","#F8AF1C"
"Estrela do Oriente","233671","#FCAE63"
"Luar do Sertão","52579","#EBAE62"
"Explosão de Estrela","100718","#FEAB13"
"Brilho do Fogo","52595","#F1AA4A"
"Estação Real","233798","#FEA93A"
"Damasco","101018","#E6A96F"
"Carnaval","48591","#E8A553"
"Deus-Sol","52212","#FFA405"
"Trilha da Chapada","234048","#DCA440"
"Sol Majestoso","233681","#F79A38"
"Óleo de Dendê","52580","#E39931"
"Pingo de Mel","73857","#E09851"
"Mistura de Mostardas","234047","#CB983B"
"Calêndula","48344","#F3951B"
"Mostarda Quente","52596","#D79413"
"Raio Solar","233800","#E3901A"
"Purê de Cenoura","233898","#E19000"
"Abóbora","48583","#D88A30"
"Areias do Marrocos","48336","#EB8621"
"Paletas Mexicanas","233563","#F18517"
"Ouro Holandês","101024","#C88326"
"Âmbar Dourado","52217","#CE8121"
"Neblina de Verão","49539","#F6EBD3"
"Beleza Interior","233624","#F2E6DB"
"Essência Pura","233714","#F6E5D4"
"Praia","49731","#F0E3D2"
"Luz de Compostela","234065","#EDE1D0"
"Vilarejo","234065","#EDE1D0"
"Canjica com Caramelo","234196","#ECDFCA"
"Macadâmia Branca","48621","#F0DEC2"
"Fio Creme","48629","#F4DDBE"
"Lenda Indígena","264742","#E9DBC5"
"Areia Fina","48586","#F6D8B8"
"Linho Branco","49118","#E9D8BE"
"Branco Prisma","49723","#E2D8C9"
"Amarelo Luminoso","48623","#EFD5AE"
"Templo Egípcio","234157","#ECD5AF"
"Linho Americano","49102","#E8D4BC"
"Pote de Doce","233960","#E7D4BC"
"Monte Claro","119810","#E1D4C6"
"Leite & Mel","74381","#E8D3BD"
"Bege Lã","259269","#E4CFB1"
"Tarde Preciosa","233629","#E1CFBE"
"Amarelo Dakota","49103","#E5CDAF"
"Branco Ostra","49111","#DFCCB1"
"Dourado Suave","48633","#F0CB90"
"Areia","532185","#DCCBB5"
"Licor de Whisky","49127","#E6CAA1"
"Dunas do Maranhão","234015","#E4CAA7"
"Milho Indiano","48604","#EFC898"
"Toque de Cerejeira","234076","#EBC68E"
"Toque de Cerejeira","234076","#EBC68E"
"Tela Bordada","49112","#D9C3A4"
"Marfim Clássico","49733","#D9C1A2"
"Boneco de Cera","233760","#D4BEA8"
"Topázio Claro","48596","#E9BD8E"
"Topázio Claro","48596","#E9BD8E"
"Bolinho de Chuva","234082","#DFB778"
"Capuccino Doce","233647","#DDB694"
"Campo Amanteigado","49099","#DCB481"
"Tesouro Escondido","233878","#D8B081"
"Doce-Mel","48598","#E2AD72"
"Doce-Mel","48598","#E2AD72"
"Ouro Cairo","48619","#E5AA53"
"Calma Natural","52568","#C9A887"
"Paçoca Doce","233983","#D7A762"
"Paçoca Doce","233983","#D7A762"
"Palácio Dourado","233983","#D7A762"
"Paçoca Doce","233983","#D7A762"
"Lembranças da Fazenda","233847","#DDA667"
"Ocre Colonial","532176","#D7A261"
"Ocre Colonial","532176","#D7A261"
"Meia de Seda","233584","#C49F80"
"Fendi","101029","#BD9F7B"
"Cadeira de Vime","234031","#C39E67"
"Brocado Rico","52216","#DD9C2C"
"Brocado Rico","52216","#DD9C2C"
"Bege Montaria","233933","#BF9B6E"
"Vaso de Bronze","234038","#CA9A51"
"Santuário Mineiro","233829","#BA9A77"
"Celeiro Real","233782","#C59967"
"Pousada de Férias","233791","#D9974C"
"Ouro Monarca","49109","#C19659"
"Ouro Monarca","49109","#C19659"
"Província Majestosa","259267","#C89319"
"Licor de Damasco","101022","#D19038"
"Tesouro Oculto","264264","#C38D38"
"Colheita Dourada","52598","#C88A28"
"Folha de Cobre","101028","#C88626"
"Folha de Cobre","101028","#C88626"
"Cabana de Férias","233833","#A48561"
"Folhas Secas","234043","#AC833F"
"Mostarda em Grão","264260","#B5812E"
"Segredo Maia","234046","#AF8136"
"Armazém do Interior","52569","#AB804F"
"Henna","73860","#B37F28"
"Pé de Moleque","233664","#AA7E54"
"Argila Pêssego","101019","#C27B2E"
"Madeira Curtida","49745","#987B54"
"Bronze Antigo","100724","#9E782E"
"Juta Dourada","259228","#9C7851"
"Juta Dourada","259228","#9C7851"
"Cobre Califórnia","48584","#C07722"
"Canela com Mel","233740","#AF7026"
"Marrom Indiano","52225","#A96B2B"
"Vale Intenso","233839","#896A46"
"Ocre Profundo","100719","#986735"
"Caramelo","263806","#956133"
"Safári Sombrio","52230","#825E39"
"Charuto","52231","#7F5832"
"Charuto","52231","#7F5832"
"Palha","532192","#EBDEC6"
"Palha","532192","#EBDEC6"
"Palha","532192","#EBDEC6"
"Marfim","532183","#EEDCBB"
"Marfim","532183","#EEDCBB"
"Marfim","532183","#EEDCBB"
"Sol Celestial","52622","#FBE5AD"
"Sol Celestial","52622","#FBE5AD"
"Amarelo Frevo","532234","#FCBE39"
"Ouro","100964","#CEA127"
"Ouro Coral","100964","#CEA127"
"Amarelo Segurança","639481","#F0BE00"
"Praia Branca","265772","#F3EEDC"
"Café da Manhã","234489","#F8EFD8"
"Cheiro de Bebê","234637","#F5EFD7"
"Flor de Jabuticaba","234458","#F4ECD6"
"Litoral del Mar","265327","#EFEAD6"
"Lua-de-Mel","49544","#F7ECD5"
"Estrela do Norte","49548","#F7EED4"
"Paisagem Lunar","49549","#F6EDD1"
"Pêra Primaveril","265778","#F5EDCF"
"Pirilampo","234531","#F6ECCC"
"Campo de Cevada","234409","#F2E7CC"
"Doce de Coco","48637","#F7E6CA"
"Borboleta do Verão","49166","#F4E7C8"
"Bolhas de Espumante","234593","#F4EAC6"
"Amarelo Suave","48345","#F7E9C5"
"Amarelo Suave","48345","#F7E9C5"
"Luz Costeira","49150","#F6E5C3"
"Amarelo Delicado","49167","#F4E6C0"
"Lua de Agosto","76625","#F7EBBD"
"Abacaxi Doce","234418","#F9E8BC"
"Selo de Carta","234539","#FBEDBA"
"Pitaia","234595","#F1E4B8"
"Pitaia","234595","#F1E4B8"
"Mousse de Maracujá","48661","#FCE5B4"
"Órion","48639","#F3DCB4"
"Linhaça","48677","#F8E1B2"
"Sol Celestial","52622","#FBE5AD"
"Sol Celestial","52622","#FBE5AD"
"Amarelo Requinte","48686","#F6E2A9"
"Compota de Abacaxi","234649","#F7EAA5"
"Brilho da Manhã","234361","#FEE39F"
"Gelo Cidra","48347","#FDE39F"
"Energia Vital","234549","#FCE99C"
"Cruzeiro do Sul","48695","#F3DE9C"
"Bico de Pássaro","234306","#F7DA99"
"Brisa da Primavera","48687","#F7DF96"
"Ensolarado","48664","#FFDC8C"
"Pedra Rara","234603","#ECDB8B"
"Arco de Flores","234312","#FEE089"
"Maracujá Doce","234432","#F2D486"
"Amarelo Vibrante","48697","#EFD886"
"Amarelo Vibrante","48697","#EFD886"
"Sino","48682","#EFD077"
"Rosa Amarela","48666","#FFD571"
"Rosa Amarela","48666","#FFD571"
"Amarelo Essencial","52630","#F6CF6C"
"Brincadeira de Criança","234317","#FED56A"
"Tulipa de Maio","100966","#F8CD6A"
"Canário Belga","234371","#FFD967"
"Canário Belga","234371","#FFD967"
"Bola de Tênis","234563","#FCE462"
"Artefato","48683","#EBC65D"
"Amarelo Fantasia","52640","#F3D15B"
"Amarelo Fantasia","52640","#F3D15B"
"Explosão Cítrica","73481","#D9C15B"
"Verde Sueco","100727","#EBBD51"
"Salto Campeão","234438","#FDD84F"
"Delícia de Verão","234279","#FFD04A"
"Delícia de Verão","234279","#FFD04A"
"Curry Dourado","100963","#DEB349"
"Futurista","48358","#DFCD45"
"Periquito","48692","#EECD40"
"Grito de Guerra","234321","#FBCB3B"
"Dança Típica","234181","#F9C13B"
"Resgate do Rei","48636","#E2AC39"
"Tiara","48644","#DAA937"
"Amarelo Festival","100723","#FACA35"
"Twist & Shout","265305","#CBB132"
"Pimenta Cítrica","52205","#F7C631"
"Limão Verde","100726","#F8D02E"
"Ouro Bizantino","100964","#CEA127"
"Pitada Mexicana","234445","#E0BA25"
"Pitada Mexicana*","234445","#E0BA25"
"Especiaria da Índia","234244","#E7B523"
"Sol de Primavera","52642","#ECC722"
"Relíquia Sagrada","234243","#C99C1D"
"Capim-Cidreira*","52662","#C4A91B"
"Capim-Cidreira","52662","#C4A91B"
"Energia Renovada","234572","#D5BF19"
"Estrela Ardente","52210","#FFC700"
"Amarelo Ômega","48352","#FFC100"
"Curry","52209","#F7C500"
"Mercado da Índia","234450","#EFC900"
"Açafrão Indiano*","52606","#DBA000"
"Açafrão Indiano","52606","#DBA000"
"Drama Rústico","52646","#D9B500"
"Cocada Cremosa","234527","#ECE9D9"
"Manteiga de Cacau","234587","#EBE4CC"
"Calda de Pêssego","234528","#E8E1CB"
"Pérola Refinada","49142","#F8E8C9"
"Palha","532192","#EBDEC6"
"Palha","532192","#EBDEC6"
"Luz da Manhã","234290","#E9DDC4"
"Creme Boston","52654","#F0E1BF"
"Creme Boston","52654","#F0E1BF"
"Frescobol","234491","#E4DABF"
"Pergaminho","49779","#E6D7BD"
"Marfim","532183","#EEDCBB"
"Marfim","532183","#EEDCBB"
"Pudim Doce","234258","#E3D5BB"
"Banana Batida","119801","#EDDAB9"
"Bambuzal","234462","#E6D9B7"
"Costa do Sol","259277","#E4D0AB"
"Amarelo Maio","49152","#F2DCAA"
"Amarelo Maio","49152","#F2DCAA"
"Arquipélago","234350","#DBCAA4"
"Creme de Ervilha","234299","#E2CD9E"
"Casa de Areia","2700","#DBC399"
"Chinelo de Palha","234428","#E2CB8F"
"Amêndoa Doce","234356","#D1BE8E"
"Soneto Português","48671","#E8CC8D"
"Soneto Português","48671","#E8CC8D"
"Arroz Dourado","49114","#CDB288"
"Colheita do Trigo","234267","#D6BB82"
"Amarelo Vitoriano","48672","#E6C780"
"Amarelo Vitoriano","48672","#E6C780"
"Pimenta-do-Reino","259268","#BBA17B"
"Selva Nativa","234355","#B6A379"
"Vista do Imperador","234310","#D4B773"
"Vista do Imperador","234310","#D4B773"
"Jangadeiro","234430","#C4AE73"
"Cáqui Dourado","73442","#B4986D"
"Tripla Coroa","73473","#D7B468"
"Passagem Secreta","234423","#938564"
"Musgo Cáqui","264725","#9F8662"
"Rebento","52637","#DAB955"
"Rebento","52637","#DAB955"
"Campo Empoeirado","53144","#967D54"
"Azeitona Fresca","234464","#968550"
"Trilha da Cachoeira","234237","#C39E4B"
"Trilha da Cachoeira","234237","#C39E4B"
"Grinalda Dourada","52680","#B89441"
"Mangue Brasileiro","234316","#937B3C"
"Amarelo Pantanal","234440","#BC9E36"
"Vaso de Cactos","234433","#665936"
"Terra do Pantanal","234242","#B68D2C"
"Gotas do Mar","49223","#D7D4BB"
"Gotas do Mar","49223","#D7D4BB"
"Neblina da Serra","234968","#EAEBBA"
"Neblina da Serra","234968","#EAEBBA"
"Verde Vale","532245","#DCE4B9"
"Verde Vale","52706","#D9DCB8"
"Habitat","49199","#D9D2B8"
"Habitat","49199","#D9D2B8"
"Florescer de Setembro","48704","#E6E7A3"
"Florescer de Setembro","48704","#E6E7A3"
"Folha de Mate","53166","#C1BEA2"
"Folha de Mate","53166","#C1BEA2"
"Tomilho","49202","#B8B192"
"Tomilho","49202","#B8B192"
"Verde Limão","532235","#B2BB5B"
"Refresco","532239","#D8C552"
"Jardim da Vida","235171","#ECF1E2"
"Luz da Floresta","53174","#E6EADD"
"Raio da Manhã","234921","#F3F2DA"
"Limonada de Verão","234921","#F3F2DA"
"Equilíbrio Interior","234920","#EEEDD5"
"Equilíbrio Interior","234920","#EEEDD5"
"Branco Iúca","49554","#EDE9D3"
"Refresco Gelado","235108","#EAF0D3"
"Flor de Orvalha","234775","#EFEBD1"
"Verde Fraterno","235039","#E8EAD0"
"Desabrochar da Primavera","48701","#EDECCD"
"Picolé de Limão","234927","#F1EFCC"
"Névoa do Prado","52701","#E6EACB"
"Névoa do Prado","52701","#E6EACB"
"Degelo da Primavera","100978","#EDE9C5"
"Manhã Fresca","234839","#EAE7C1"
"Jardim Encantado","235176","#DFEBC1"
"Neblina da Serra","234968","#EAEBBA"
"Som da Natureza","234968","#EAEBBA"
"Neblina da Serra","234968","#EAEBBA"
"Florestas do Norte","48710","#DFE6B7"
"Geléia de Hortelã","48354","#F7EAB3"
"Toque de Limão","48363","#E8E5AE"
"Vida da Fazenda","52696","#E1DBAE"
"Aroma Verde","235096","#DEECAA"
"Grama Limão","52681","#E8E3A8"
"Florescer de Setembro","48704","#E6E7A3"
"Florescer de Setembro","48704","#E6E7A3"
"Brilho de Vela","52674","#EDDDA2"
"Windsurf","48712","#D6E0A0"
"Luz Vaga","73609","#F4E291"
"Verde Grego","48364","#E0DD90"
"Pirulito de Limão","234803","#E8E38C"
"Cheiro de Menta","234973","#D7DC88"
"Primavera","48706","#DDDA87"
"Natureza Cítrica","234897","#E4E184"
"Uva Verde","48365","#D8D87C"
"Uva Verde","48365","#D8D87C"
"Toque de Kiwi","48714","#BDD176"
"Luz Oxídrica","52687","#C9CC75"
"Luz Oxídrica","52687","#C9CC75"
"Vertigem","100980","#D2D36F"
"Condimentado","73835","#E8D36D"
"Lima-Limão","234610","#ECD96A"
"Spotlight","48357","#ECD461"
"Verde Quintal","234761","#CCC45A"
"Soda Italiana","234976","#C5CF5A"
"Maçã Inglesa","52688","#B9BB58"
"Maçã Inglesa","52688","#B9BB58"
"Haste de Aipo","100981","#BAC348"
"Clorofila Intensa","1449","#A2CA48"
"Retiro Verde","234977","#B9C546"
"Campos Irlandeses","48716","#98B33E"
"Festa Típica","235186","#86AD3D"
"Verde Cítrico","100736","#CFBF3B"
"Asa Delta","234765","#C6C13B"
"Toque de Manjericão","234957","#A4A93A"
"Toque de Manjericão","234957","#A4A93A"
"Jogo de Golfe","235146","#749639"
"Amazônia Tropical","234618","#CCBC37"
"Jardim de Inverno","234564","#B3A236"
"Natureza Pura","234978","#AFBB34"
"Mesa de Pôquer","234954","#7D8234"
"Aventura Selvagem","234617","#9A8B30"
"Verde Intuição","234763","#908B2C"
"Verde Encanto","234956","#888C29"
"Gramado Encantado","234767","#BCB928"
"Limão Cítrico","234982","#A2AF1D"
"Imensidão Verde","234770","#ACA90C"
"Festa do Divino","234985","#F0F0E0"
"Festa do Divino","234985","#F0F0E0"
"Momento Inesquecível","234722","#F6F1DE"
"Momento Inesquecível","234722","#F6F1DE"
"Névoa da Montanha","49558","#E8E9DC"
"Reta Final","235012","#E9EAD7"
"Jardim da Compreensão","235036","#E2E3D2"
"Jardim da Compreensão","235036","#E2E3D2"
"Água de Nascente","49559","#E7E7D1"
"Água de Nascente","49559","#E7E7D1"
"Lua de Dezembro","49190","#F2E8C9"
"Chardonnay","49198","#E6DEC4"
"Casa da Toscana","234883","#DEDCC1"
"Gotas do Mar","49223","#D7D4BB"
"Gotas do Mar","49223","#D7D4BB"
"Capim-Limão","52706","#D9DCB8"
"Habitat","49199","#D9D2B8"
"Habitat","49199","#D9D2B8"
"Caipirinha de Kiwi","234993","#D5D6B5"
"Meditação Moderna","73215","#E2D8AE"
"Geada Dourada","52669","#E8D8AC"
"Folha de Mate","53166","#C1BEA2"
"Folha de Mate","53166","#C1BEA2"
"Salgueiro Jovem","49185","#DED29C"
"Maço de Repolho","52697","#D0CD98"
"Chá de Ervas","235016","#BEC198"
"Tomilho","49202","#B8B192"
"Tomilho","49202","#B8B192"
"Silêncio de Inverno","53154","#C4B591"
"Silêncio de Inverno","53154","#C4B591"
"Frescor da Montanha","234936","#C2C28F"
"Madeira de Salgueiro","52675","#DCCE8D"
"Líquen Suave","49187","#CDC387"
"Planície do Serengueti","49235","#BBB786"
"Pinheiros do Pacífico","49226","#A29F7F"
"Folha de Alcachofra","49204","#A49B7A"
"Folha de Alcachofra","49204","#A49B7A"
"Jaspe Precioso","52708","#A3AC74"
"Shakespeare","52676","#C9B96D"
"Folha de Oliveira","73458","#AEA26B"
"Cheiro de Grama","235001","#A4A967"
"Caule de Rosa","49236","#A09E64"
"Patê de Azeitona","234792","#8D8964"
"Jardim de Hortelã","234944","#8A8B54"
"Sombra da Muralha","234552","#978953"
"Verde Líquen","74290","#53594C"
"Verde Arena","234560","#B7A44B"
"Verde Acampamento","234650","#6F6845"
"Verde Plantação","266199","#636040"
"Prímula Cromo","100970","#B0993F"
"Prímula Cromo","100970","#B0993F"
"Folhas de Outono","53167","#6C6B3E"
"Musgo de Crista","100974","#867B3D"
"Jardim Suspenso","100734","#968A3B"
"Enfeite","52700","#7E7F3A"
"Verde Calipso","52253","#72813A"
"Águas Profundas","49277","#465439"
"Grão Verde","234757","#787336"
"Grão Verde","234757","#787336"
"Verde Cidra","52673","#9F8B33"
"Caminho da Mata","234899","#5D5D32"
"Silêncio da Manhã","49563","#E7EAE0"
"Orvalho","532201","#E6EAD5"
"Trufa de Hortelã","52711","#D4E6B6"
"Trufa de Hortelã","52711","#D4E6B6"
"Amizade Eterna","235477","#D0E4D2"
"Amizade Eterna","235477","#D0E4D2"
"Sálvia","532195","#DAE2CA"
"Sálvia","53175","#D9E1CC"
"Sálvia","53175","#D9E1CC"
"Melão Verde","235056","#D0D4C3"
"Melão Verde","235056","#D0D4C3"
"Mate","532200","#CBD3C1"
"Goma de Hortelã","235482","#B5CAB6"
"Goma de Hortelã","235482","#B5CAB6"
"Expedição Marítima","235860","#A9B7B3"
"Expedição Marítima","235860","#A9B7B3"
"Verde Kiwi","532164","#AEB68E"
"Verde Angra","532222","#7AAE7C"
"Pedra Natural","235127","#A3A793"
"Pedra Natural","235127","#A3A793"
"Verde Nilo","532163","#81A473"
"Verde Timbalada","532236","#56A251"
"Verde Claro","532289","#789D63"
"Verde","639861","#587A68"
"Verde Quadra","627584","#5B7252"
"Verde Folha","532162","#3A6332"
"Verde Escolar","532175","#4F584D"
"Verde Escuro","532290","#30503A"
"Verde Colonial","532174","#293D34"
"Sonho Possível","235433","#E3F0DD"
"Geada Tropical","266053","#D8EFDC"
"Essência de Menta","235274","#DDEED2"
"Pináculo","49564","#DEEDD9"
"Verde Camafeu","100910","#DAEDDC"
"Verde Camafeu","100910","#DAEDDC"
"Céu Aquariano","52795","#D9EDE3"
"Menta Suave","73023","#D2EDDB"
"Lago Espelhado","48726","#E3ECCE"
"Toque de Hortelã","52750","#E0ECDD"
"Toque de Hortelã","52750","#E0ECDD"
"Búzios","52722","#E5EBD5"
"Boudoir","49562","#E3EBDD"
"Verde Brisa","52792","#D2EBDE"
"Raspadinha de Limão","235275","#D6E8C6"
"Verde Aquático","48780","#C7E8D4"
"Trufa de Hortelã","52711","#D4E6B6"
"Trufa de Hortelã","52711","#D4E6B6"
"Chapéu de Elfo","52760","#C8E6CE"
"Verde Casual","52793","#C4E6D7"
"Verde Vilarejo","48771","#B4E5CA"
"Brilho Marinho","100903","#CCE3C9"
"Brilho Marinho","100903","#CCE3C9"
"Terra dos Lagos","48764","#C8E3C6"
"Canção da Chuva","52796","#C4E3D6"
"Frescor Marítimo","48788","#ACE3CD"
"Névoa da Natureza","52741","#D5E2CB"
"Verde Gracioso","100906","#B7E2C3"
"Sons da Natureza","235322","#C1E1B2"
"Cristal de Veneza","48728","#D2E0BB"
"Jardineira","48755","#BDE0A9"
"Gramínea","48734","#C6DEBB"
"Refresco de Verão","235217","#C5DE9E"
"Creme de Menta","100907","#A6DEB7"
"Fonte da Sorte","235428","#ABDDAC"
"Verde Vitória","100911","#BEDAC4"
"Verde Vitória","100911","#BEDAC4"
"Verde França","73153","#BAD9B8"
"Creme de Abacate","52754","#BDD7BB"
"Festa Primaveril","52712","#B9D594"
"Festa Primaveril","52712","#B9D594"
"Broto de Hortelã","100922","#ABD5C5"
"Refresco de Menta","235586","#97D5B1"
"Folha de Trevo","48388","#A1D3A2"
"Ilha Marítima","48775","#8AD3AF"
"Verde Bermudas","100920","#80D2B6"
"Verde Arpoador","52723","#BFD1A3"
"Marguerita","52718","#B2CF89"
"Carrossel","52798","#95CFBA"
"Creme de Pistache","235427","#A5CEA7"
"Hortelã Crespa","100908","#8BCEA0"
"Hortência Verde","235347","#97CD87"
"Chá Verde","52743","#B3CAA6"
"Flores Silvestres","48758","#93C87B"
"Doce Folha","52237","#A1C777"
"Delícia Tailandesa","100749","#83C7A5"
"Folha de Palmeira","48715","#AFC657"
"Bosque Grego","100901","#83C385"
"Coco Verde","48738","#A5C295"
"Relva Primaveril","48382","#95C268"
"Verde Costeiro","100923","#8BC2AE"
"Castelo dos Duendes","100913","#93C1A1"
"Castelo dos Duendes","100913","#93C1A1"
"Verde Moinho","100746","#80C194"
"Verde Colina","73496","#AAC089"
"Verde Colina","73496","#AAC089"
"Quartzo Verde","52755","#A1C09F"
"Hortelã","73509","#5FC094"
"Piquenique de Verão","52744","#9BB68C"
"Festa do Jardim","48390","#72B671"
"Verde Samambaia","52730","#74B559"
"Folclore","52799","#65B59A"
"Ilha Deserta","100921","#31B592"
"Verde Sintético","52714","#86B34F"
"Verde de Gramado","100909","#51B074"
"Verde Lúdico","235183","#8EAF54"
"Verde Lúdico","235183","#8EAF54"
"Cascatas da Floresta","100917","#1CAD78"
"Chalé das Heras","100986","#87AC72"
"Verde Fabuloso","235448","#46AC5F"
"Oásis","100751","#41AA7D"
"Fortaleza Verde","235138","#95A969"
"Montanhas da Escócia","100748","#57A972"
"Montanhas da Escócia","100748","#57A972"
"Verão Espacial","266030","#7AA888"
"Floresta do Sul","73777","#5DA78F"
